depth,size,sample,truth_table_hex
2,50,6,ffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffccccccccffffffffcccccccc
2,50,7,ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000
2,50,8,ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000
2,50,9,00000000000000000f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff00000000000000000f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff00000000000000000f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff00000000000000000f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff
2,50,10,55555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2,50,11,ffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaa
2,50,12,f0f0f0f0fffffffffffffffffffffffff0f0f0f0fffffffffffffffffffffffff0f0f0f0fffffffffffffffffffffffff0f0f0f0fffffffffffffffffffffffff0f0f0f0fffffffffffffffffffffffff0f0f0f0fffffffffffffffffffffffff0f0f0f0fffffffffffffffffffffffff0f0f0f0ffffffffffffffffffffffff
2,50,13,ff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffff
2,50,14,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff
2,50,15,5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2,50,16,ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000
2,50,17,0000000000000000000000000000000000000000000000000000000000000000333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
2,50,18,0011001100110011111111111111111100110011001100111111111111111111001100110011001111111111111111110011001100110011111111111111111100110011001100111111111111111111001100110011001111111111111111110011001100110011111111111111111100110011001100111111111111111111
2,50,19,00000000000000000000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000
2,60,0,00ff00ff00ff00ff00ff00ff00ff00ffffffffffffffffffffffffffffffffff00ff00ff00ff00ff00ff00ff00ff00ffffffffffffffffffffffffffffffffff00ff00ff00ff00ff00ff00ff00ff00ffffffffffffffffffffffffffffffffff00ff00ff00ff00ff00ff00ff00ff00ffffffffffffffffffffffffffffffffff
2,60,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000
2,60,2,cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00cc00
2,60,3,ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000
2,60,4,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
2,60,5,00000000000000003333333333333333000000000000000033333333333333330000ffff0000ffff3333ffff3333ffff0000ffff0000ffff3333ffff3333ffff00000000000000003333333333333333000000000000000033333333333333330000ffff0000ffff3333ffff3333ffff0000ffff0000ffff3333ffff3333ffff
2,60,6,00000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0
2,60,7,0000000000000000000000000000000000000000000000000000000000000000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff00000000000000000000000000000000000000000000000000000000000000000000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000
2,60,8,ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000ffff000000000000
2,60,9,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff
2,60,10,f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000f0f0f0f000000000
2,60,11,00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff
2,60,12,555555555555555555555555ffffffff555555555555555555555555ffffffff555555555555555555555555ffffffff555555555555555555555555ffffffff555555555555555555555555ffffffff555555555555555555555555ffffffff555555555555555555555555ffffffff555555555555555555555555ffffffff
2,60,13,00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff
2,60,14,ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,60,15,0505050505050505000000000000000005050505050505050000000000000000050505050505050500000000000000000505050505050505000000000000000005050505050505050000000000000000050505050505050500000000000000000505050505050505000000000000000005050505050505050000000000000000
2,60,16,00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff
2,60,17,f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000f000
2,60,18,ffffffffffffffffffffffffffffffffffff0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffff0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffff0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffff0000ffff0000ffff0000ffff0000
2,60,19,0000000000000000000000000000000005050505050505050505050505050505000000000000000000000000000000000505050505050505050505050505050500000000000000000000000000000000050505050505050505050505050505050000000000000000000000000000000005050505050505050505050505050505
2,70,0,0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f0000005f
2,70,1,0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2,70,2,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff00000000000000000000000000000000000000000000000000000000000000000000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000000000000000000000000000000000000000000000000000000000000000
2,70,3,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
2,70,4,0000000000000000000000000000000000000000000000000000000000000000555555555555555555555555555555550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005555555555555555555555555555555500000000000000000000000000000000
2,70,5,ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000
2,70,6,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2,70,7,0505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505
2,70,8,ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505ffffffff05050505
2,70,9,0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f0f0f0f0f5f5f5f5f
2,70,10,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff
2,70,11,0000000011113333000000001111333300000000111133330000000011113333000000001111333300000000111133330000000011113333000000001111333300000000111133330000000011113333000000001111333300000000111133330000000011113333000000001111333300000000111133330000000011113333
2,70,12,0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff
2,70,13,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f000000000000000000000000000000000f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f
2,70,14,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00
2,70,15,0000000000000000000000003333333300000000000000000000000033333333000000000000000000000000ffffffff000000000000000000000000ffffffff0000000000000000000000003333333300000000000000000000000033333333000000000000000000000000ffffffff000000000000000000000000ffffffff
2,70,16,ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000
2,70,17,f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f00000000000000000000000000000000000000000000000000000000000000000f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f00000000000000000000000000000000000000000000000000000000000000000
2,70,18,333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f333333333f3f3f3f
2,70,19,3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
2,80,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000ffffffffffffffff
2,80,1,0055005500550055005500550055005500550055005500550055005500550055ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0055005500550055005500550055005500550055005500550055005500550055ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2,80,2,ffffffffffffffff5f5f5f5f5f5f5f5fffffffffffffffff5f5f5f5f5f5f5f5fffffffffffffffff5f5f5f5f5f5f5f5fffffffffffffffff5f5f5f5f5f5f5f5fffffffffffffffff5f5f5f5f5f5f5f5fffffffffffffffff5f5f5f5f5f5f5f5fffffffffffffffff5f5f5f5f5f5f5f5fffffffffffffffff5f5f5f5f5f5f5f5f
2,80,3,ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000
2,80,4,cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000cccccccc00000000
2,80,5,0000000000000000aaaaaaaaaaaaaaaa0000000000000000aaaaaaaaaaaaaaaa0000000000000000aaaaaaaaaaaaaaaa0000000000000000aaaaaaaaaaaaaaaa0000000000000000aaaaaaaaaaaaaaaa0000000000000000aaaaaaaaaaaaaaaa0000000000000000aaaaaaaaaaaaaaaa0000000000000000aaaaaaaaaaaaaaaa
2,80,6,1111111111111111111111111111111133333333333333333333333333333333111111111111111111111111111111113333333333333333333333333333333311111111111111111111111111111111333333333333333333333333333333331111111111111111111111111111111133333333333333333333333333333333
2,80,7,5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff
2,80,8,000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f000f000f0f0f0f0f
2,80,9,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000
2,80,10,00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff
2,80,11,5555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
2,80,12,0000000000000000000000000000000000000f0f00000f0f00000f0f00000f0f0000000000000000000000000000000000000f0f00000f0f00000f0f00000f0f0000000000000000000000000000000000000f0f00000f0f00000f0f00000f0f0000000000000000000000000000000000000f0f00000f0f00000f0f00000f0f
2,80,13,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777
2,80,14,0000000000000000000000000000000000000000000000005555555555555555000000000000000000000000000000000000000000000000555555555555555500000000000000000000000000000000555555555555555555555555555555550000000000000000000000000000000055555555555555555555555555555555
2,80,15,ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000
2,80,16,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000
2,80,17,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff
2,80,18,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,80,19,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000
2,90,0,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2,90,1,0000000000000000555555555555555500000000000000005555555555555555555555555555555555555555555555555555555555555555555555555555555500000000000000005555555555555555000000000000000055555555555555555555555555555555555555555555555555555555555555555555555555555555
2,90,2,0f0f0f0f0f0f0f0fffffffffffffffffffffffffffffffffffffffffffffffff0f0f0f0f0f0f0f0fffffffffffffffffffffffffffffffffffffffffffffffff0f0f0f0f0f0f0f0fffffffffffffffffffffffffffffffffffffffffffffffff0f0f0f0f0f0f0f0fffffffffffffffffffffffffffffffffffffffffffffffff
2,90,3,ff00ff00ff00ff000000000000000000ff00ff00ff00ff000000000000000000ff00ff00ff00ff000000000000000000ff00ff00ff00ff000000000000000000ff00ff00ff00ff000000000000000000ff00ff00ff00ff000000000000000000ff00ff00ff00ff000000000000000000ff00ff00ff00ff000000000000000000
2,90,4,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2,90,5,0000000000000000000000000000000033333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333300000000000000000000000000000000333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
2,90,6,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2,90,7,00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff
2,90,8,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff
2,90,9,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff00ffffff00ffffff00ffffff00ffffff00ffffff00ffffff00ffffff00ffffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff00ffffff00ffffff00ffffff00ffffff00ffffff00ffffff00ffffff00ffffff
2,90,10,000000000000000000000000000000000000000000000000000000000000000000ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff000000000000000000000000000000000000000000000000000000000000000000ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff
